title,authors,paper_url,github_url,github_stars,published_date,source_url,source
EraseSAE: Surgical Concept Erasure in Text-to-Video Diffusion Models via Sparse Autoencoders,Xinghao Wang; Dong Li; Wei Yu; Yingwei Pan; Tao Gong; Qi Chu; Nenghai Yu; Ting Yao,http://arxiv.org/abs/2609.03629v1,,,2026-09-03T10:23:37Z,http://arxiv.org/abs/2609.03629v1,arXiv
Test-time adaptation for speech enhancement with an autoregressive speech prior,Sofiene Kammoun; Simon Leglaive; Xavier Alameda-Pineda; Timo Gerkmann,http://arxiv.org/abs/2609.03622v1,,,2026-09-03T10:10:23Z,http://arxiv.org/abs/2609.03622v1,arXiv
A computable representation of the physical laboratory enables verifiable workflows,Xiaobo Li; Luyao Ge; Xiaohui Li; Lulu Guo; Ming Mao; Jiwang Zheng; Wenting Guan; Xin Yang; Yi Luo; Jun Jiang; Linjiang Chen,http://arxiv.org/abs/2609.03621v1,,,2026-09-03T10:05:51Z,http://arxiv.org/abs/2609.03621v1,arXiv
ToolDF: Tool-Integrated Reasoning for Mixed-Authenticity Audio Deepfake Detection,Taewoo Kim; Young Han Lee; Nam In Park; Chanwoo Kim,http://arxiv.org/abs/2609.03620v1,,,2026-09-03T10:05:45Z,http://arxiv.org/abs/2609.03620v1,arXiv
Remember and Reweight: Enhancing Multi-Agent Debate with Experience Memory and Confidence Estimation,Xuanfa Jin; Zhijian Ma; Yongcheng Zeng; Xinyu Cui; Haifeng Zhang; Jun Wang,http://arxiv.org/abs/2609.03619v1,,,2026-09-03T10:05:01Z,http://arxiv.org/abs/2609.03619v1,arXiv
FailBench: How Reliable are VLMs at Judging Robot Task Success?,Zaruhi Navasardyan; Tatul Danielyan; Hrant Davtyan,http://arxiv.org/abs/2609.03611v1,,,2026-09-03T09:58:55Z,http://arxiv.org/abs/2609.03611v1,arXiv
On the Interaction Between Model Compression and Test-Time Adaptation,Francesco Corti; Dong Wang; Young D. Kwon; Cecilia Mascolo; Olga Saukh,http://arxiv.org/abs/2609.03604v1,,,2026-09-03T09:49:29Z,http://arxiv.org/abs/2609.03604v1,arXiv
How Far Can Synthetic Data Take Thai OCR?,Kunat Pipatanakul,http://arxiv.org/abs/2609.03595v1,,,2026-09-03T09:46:19Z,http://arxiv.org/abs/2609.03595v1,arXiv
LevelSyn: Physical-Aware Logic Synthesis via Level-Asynchronous Graph Neural Networks,Jingyi Zhou; Zhengyuan Shi; Ziyang Zheng; Qiang Xu,http://arxiv.org/abs/2609.03594v1,,,2026-09-03T09:46:02Z,http://arxiv.org/abs/2609.03594v1,arXiv
From Prior-Guided Heuristics to Deployable Agents: Accelerating Demonstration-Driven Reinforcement Learning for Deadline-Constrained Network Control,Vincenzo Norman Vitale; Mohammad Solki; Antonia Maria Tulino; Andreas F. Molisch; Jaime Llorca,http://arxiv.org/abs/2609.03590v1,,,2026-09-03T09:36:56Z,http://arxiv.org/abs/2609.03590v1,arXiv
KC-Bench: A Dynamic Interactive Benchmark for Evaluating Knowledge Conflicts in LLM Agents,Yaxing Lyu; Shengjie Zhou; Binbin Toh; Pengyu Zhu; Lijun Li,http://arxiv.org/abs/2609.03588v1,,,2026-09-03T09:35:14Z,http://arxiv.org/abs/2609.03588v1,arXiv
The Attention Triangle in Audio-Video Models,Sagi Polaczek; Noa Kraicer; Gal Metzer; Zhuo Ning; Ali Mahdavi-Amiri; Daniel Cohen-Or; Raja Giryes,http://arxiv.org/abs/2609.03586v1,,,2026-09-03T09:33:27Z,http://arxiv.org/abs/2609.03586v1,arXiv
HalluPeer: A Taxonomy-driven Benchmark for Detecting Hallucinations in Scientific Peer Reviews,Tzu-Ling Lin; Dong-Ting Yao; Teng-Fang Hsiao; Wei-Chih Chen; Hong-Han Shuai,http://arxiv.org/abs/2609.03580v1,,,2026-09-03T09:27:54Z,http://arxiv.org/abs/2609.03580v1,arXiv
Toward Physically Grounded JEPA World Models for Goal-Conditioned Robotic Planning,Muyuan Liu; Yue Huang; Zheng Liang; Xiang Gao,http://arxiv.org/abs/2609.03565v1,,,2026-09-03T09:11:13Z,http://arxiv.org/abs/2609.03565v1,arXiv
WIDE: Wildcard Inference with Dynamic Expansion for Cross-Modal Generative Retrieval,Teng Guo; Xin Wang; Jiayou Xu; Keying Zhou; Jifeng Shen; Haoxin Ruan,http://arxiv.org/abs/2609.03554v1,,,2026-09-03T08:55:05Z,http://arxiv.org/abs/2609.03554v1,arXiv
GPS-Bench: A Governance Policy Benchmark for Automating Policy Analysis,Linh Le; Melanie Bui; My Chiffon Nguyen; Zachary Schlosser; David Williams-King,http://arxiv.org/abs/2609.03553v1,,,2026-09-03T08:54:47Z,http://arxiv.org/abs/2609.03553v1,arXiv
Dalek: A Constructive Agent Machine,Wanpeng Xie,http://arxiv.org/abs/2609.03546v1,,,2026-09-03T08:46:07Z,http://arxiv.org/abs/2609.03546v1,arXiv
Feature Reconfiguration With Visual Prior for Medical Lesion Segmentation,Yinan Liu; Jiankang Hong; Zhen Gao; Ye Lu,http://arxiv.org/abs/2609.03535v1,,,2026-09-03T08:34:40Z,http://arxiv.org/abs/2609.03535v1,arXiv
TruncGradGS: Improved 3D Gaussian Splatting via Truncated Gradient Updates,Theo Morales; Nhat-Quynh Le-Pham; Robin Atkins; Binh-Son Hua,http://arxiv.org/abs/2609.03534v1,,,2026-09-03T08:34:27Z,http://arxiv.org/abs/2609.03534v1,arXiv
LeanGRPO: Eliminating Redundant Recomputation in Diffusion RL,Sijie Wang; Zhiqiang Tan; Xinrui Yang; Shaohuai Shi,http://arxiv.org/abs/2609.03528v1,,,2026-09-03T08:24:56Z,http://arxiv.org/abs/2609.03528v1,arXiv
NeoRed: A Knowledge-Logic-Alignment Multimodal Large Language Model for Neonatal Respiratory Disease Diagnosis,Yinan Liu; Hongtai Xia; Haoran Xu; Jiankang Hong; Jingkuan Song; Ye Luo,http://arxiv.org/abs/2609.03527v1,,,2026-09-03T08:24:38Z,http://arxiv.org/abs/2609.03527v1,arXiv
CulturalMenuBench: Probing the Knowledge-Application Gap in Multimodal Culinary Reasoning,Bo Zeng; Linfeng Gao; Peiqin Lin; Yu Zhao; Mingyan Zeng; Yu Tong; Xintong Wang; Linlong Xu; Longyue Wang; Weihua Luo; Qinggang Zhang; Jinsong Su,http://arxiv.org/abs/2609.03526v1,,,2026-09-03T08:24:22Z,http://arxiv.org/abs/2609.03526v1,arXiv
Neural Video Compression Based on Deformable Temporal Alignment and Difference-aware Fusion,Chuyue Shan; Songlin Sun; Wang Chenwei; Shen Zihan,http://arxiv.org/abs/2609.03520v1,,,2026-09-03T08:20:19Z,http://arxiv.org/abs/2609.03520v1,arXiv
What Matters for Aggressive Decoding-Time KV Eviction? Temporal Aggregation and Ranking Preservation,Bo Zeng; Yu Zhao; Yefeng Liu; Zhihong Lu; Xuanfan Ni; Xintong Wang,http://arxiv.org/abs/2609.03515v1,,,2026-09-03T08:17:34Z,http://arxiv.org/abs/2609.03515v1,arXiv
LongCounsel-8: A Benchmark Suite for Longitudinal Depression Tracking from Multi-Session Counseling Dialogues,Jiayi Li; Zhaomin Wu; Bingsheng He,http://arxiv.org/abs/2609.03507v1,,,2026-09-03T08:07:41Z,http://arxiv.org/abs/2609.03507v1,arXiv
PPO-STGNN: A Proximal Policy Optimization Approach with Spatio-Temporal Graph Neural Networks for DAG Task Scheduling in Cloud-Edge-End Computing,Yangshuo Qi; Chenwei Wang; Zihan Shen; Songlin Sun,http://arxiv.org/abs/2609.03503v1,,,2026-09-03T08:04:30Z,http://arxiv.org/abs/2609.03503v1,arXiv
Building and Evaluating Fixed-Voice Thai TTS from Synthetic Speech,Kunat Pipatanakul; Potsawee Manakul; Warit Sirichotedumrong; Sittipong Sripaisarnmongkol; Pakorn Nathong; Phatrasek Jirabovonvisut,http://arxiv.org/abs/2609.03502v1,,,2026-09-03T08:03:58Z,http://arxiv.org/abs/2609.03502v1,arXiv
BRIDGE: An Open-Source Humanoid Platform via Morphology-Control Co-Design for Physical AI,Jianren Wang; Letian Qian; Zikai Wang; Weiwei Wu; Junjie Zong; Abhinav Gupta; Deepak Pathak,http://arxiv.org/abs/2609.03497v1,,,2026-09-03T08:01:19Z,http://arxiv.org/abs/2609.03497v1,arXiv
GrowPage: On-Demand KV Budgeting for Efficient LLM Reasoning Serving,Qiankun Ma; Yanjiang Zhou; Zinan Xiong; Haofei Wang; Zhen Song; Yang Xiang; Ziyao Zhang; Hairong Zheng,http://arxiv.org/abs/2609.03494v1,,,2026-09-03T07:53:05Z,http://arxiv.org/abs/2609.03494v1,arXiv
Making Every Tool Call Count: Necessary Tool-Evidence Path Rewards for Agentic Vision-Language Models,Xingming Long; Yu Liu; Zhiwei Yang; Hanqi Feng; Shaojie Zhang; Barnabas Poczos; Chao Jiang; Zhenbo Luo; Lei Jiang; Pei Fu,http://arxiv.org/abs/2609.03493v1,,,2026-09-03T07:52:56Z,http://arxiv.org/abs/2609.03493v1,arXiv
Pattern Over-Generalization of Knowledge Graph Embedding,Junsik Kim; Kangil Kim,http://arxiv.org/abs/2609.03487v1,,,2026-09-03T07:48:07Z,http://arxiv.org/abs/2609.03487v1,arXiv
Air-Ground Collaborative Vision-and-Language Navigation via Shared Bird's-Eye Maps,Shuning Zhang; Liang Li; Yunheng Wang; Tao Wang; Yihang Kang; Renjing Xu,http://arxiv.org/abs/2609.03483v1,,,2026-09-03T07:38:41Z,http://arxiv.org/abs/2609.03483v1,arXiv
Tree species mapping in Denmark: A comparison of spectral-temporal features with geospatial foundation model embeddings,Alkiviadis Koukos; Spyros Kondylatos; Thomas Nord-Larsen; Lotte Nyborg; Christian Tøttrup; Kenneth Grogan,http://arxiv.org/abs/2609.03480v1,,,2026-09-03T07:37:29Z,http://arxiv.org/abs/2609.03480v1,arXiv
AutoGraphForge: Towards Automated Graph Theory Discovery,Ján Pastorek,http://arxiv.org/abs/2609.03478v1,,,2026-09-03T07:35:29Z,http://arxiv.org/abs/2609.03478v1,arXiv
When Users Don't Ask: Benchmarking Context-Driven Memory Retrieval in Conversational Agents,Wen-Yu Chang; Yun-Nung Chen,http://arxiv.org/abs/2609.03467v1,,,2026-09-03T07:24:33Z,http://arxiv.org/abs/2609.03467v1,arXiv
"Beyond ""Made with AI"": Visualizing Provenance Density to Mitigate the Transparency Penalty",Qing Zhang; Yifei Huang; Juyoung Lee; Thad Starner; Jun Rekimoto,http://arxiv.org/abs/2609.03460v1,,,2026-09-03T07:18:42Z,http://arxiv.org/abs/2609.03460v1,arXiv
The Psychological Costs of Artificial Intelligence Adoption in Software Engineering,Adam Alami; Elda Paja; Abhishek Tiwari,http://arxiv.org/abs/2609.03456v1,,,2026-09-03T07:15:05Z,http://arxiv.org/abs/2609.03456v1,arXiv
Plan Pointers and Record-Directive Form in Budgeted Verification of Inherited Agent Memory,Kazuki Nakayashiki,http://arxiv.org/abs/2609.03450v1,,,2026-09-03T07:05:38Z,http://arxiv.org/abs/2609.03450v1,arXiv
Do GUI Agents Know When Not to Act? Enabling Conflict-Aware Termination for Multimodal GUI Agents,Zhaoyuan Huang; Tianjie Ju; Pengzhou Cheng; Zheng Wu; Yansi Li; Chuanbiao Song; Jun Lan; Huijia Zhu; Weiqiang Wang; Zhuosheng Zhang,http://arxiv.org/abs/2609.03438v1,,,2026-09-03T06:48:41Z,http://arxiv.org/abs/2609.03438v1,arXiv
"It's the Problem, Not the Path: Budget and Difficulty Confounds in LLM Reasoning Trajectories",Yigit Utku Bulut,http://arxiv.org/abs/2609.03436v1,,,2026-09-03T06:47:55Z,http://arxiv.org/abs/2609.03436v1,arXiv
TraveL: Transformer-based Multi-view Path Distributional Representation Learning,Fang He; Tao-yang Fu; Wang-chien Lee,http://arxiv.org/abs/2609.03427v1,,,2026-09-03T06:33:39Z,http://arxiv.org/abs/2609.03427v1,arXiv
The Civilization Framework: Sovereign-Anchored Communication Between Personal Multi-Agent Systems,Guangjun Liu,http://arxiv.org/abs/2609.03425v1,,,2026-09-03T06:31:56Z,http://arxiv.org/abs/2609.03425v1,arXiv
DuplexSpeechBench-IFEval: Evaluating Implicit Instruction Following in Full-Duplex Voice Agents,Puneet Mathur; Dinesh Manocha,http://arxiv.org/abs/2609.03423v1,,,2026-09-03T06:28:02Z,http://arxiv.org/abs/2609.03423v1,arXiv
"Privacy, Robustness, and Fairness Trade-offs in Federated Intrusion Detection: Geometric Indistinguishability at the Aggregation Interface",Adrita Rahman Tory; ABM Shawkat Ali; Md Abu Layek; Khondokar Fida Hasan,http://arxiv.org/abs/2609.03420v1,,,2026-09-03T06:27:03Z,http://arxiv.org/abs/2609.03420v1,arXiv
Dude: A Dual-Detection Multi-Agent System for Paper-Code Discrepancy Detection,Weijie Liu; Running Zhao; Wenhao Yuan; Jinfeng Xu; Zhanfeng Xu; Xiaoxi Zhang; Edith Cheuk-Han Ngai,http://arxiv.org/abs/2609.03416v1,,,2026-09-03T06:24:33Z,http://arxiv.org/abs/2609.03416v1,arXiv
StrixAE: An Intelligent Agent for Audio Enhancement under Complex Distortion Coupling in Real-World Scenarios,Chenglin Wu; Junjie Wu; Jinhang Chen; Mingyang Chen; Zixu Lin; Jiabian Chen; Xinghao Ding; Xiaotong Tu,http://arxiv.org/abs/2609.03414v1,,,2026-09-03T06:23:24Z,http://arxiv.org/abs/2609.03414v1,arXiv
Caught in the Story: Narrative Captivity in Multi-turn LLMs Conversation,Yuhe Wu; Guangyu Wang; Yujie Chen; Jiatong Zhang; Yuran Chen; Yutong Zhang; Xiyin Cheng; Wenpeng Cao; Zhuang Liu; Guang Zhang,http://arxiv.org/abs/2609.03407v1,,,2026-09-03T06:07:00Z,http://arxiv.org/abs/2609.03407v1,arXiv
"A Prompt-Engineering Approach to Develop Scalable, Flexible, and Real-Time Hybrid Micro-Level Personalization in a General Purpose AI Teaching Assistant",Saptarshi Basu; Sandeep Kakar; Ashok Goel,http://arxiv.org/abs/2609.03402v1,,,2026-09-03T06:01:47Z,http://arxiv.org/abs/2609.03402v1,arXiv
Spectral Convergence of Random Feature Method in Multiple Dimensions,Pingbing Ming; Hao Yu,http://arxiv.org/abs/2609.03401v1,,,2026-09-03T06:01:00Z,http://arxiv.org/abs/2609.03401v1,arXiv
TabScope: Question-Adaptive Scope Selection for Table Question Answering,Yuxiang Wang; Junhao Gan; Jianzhong Qi,http://arxiv.org/abs/2609.03395v1,,,2026-09-03T05:51:23Z,http://arxiv.org/abs/2609.03395v1,arXiv
Exploring the Potential of Contrastive Language-Image Pre-training for Multi-Source Remote Sensing Data,Xiangyang Miao; Kelu Yao; Yekai Huang; Xiaogang Xu; Junxiao Xue; Minjun Shen; Chenghui Lv; Shanji Liu; Yaying Chen; Chao Li,http://arxiv.org/abs/2609.03391v1,,,2026-09-03T05:45:31Z,http://arxiv.org/abs/2609.03391v1,arXiv
"Fresh Memory, Stale Plans: Dependency-Scoped Validation for Distributed LLM-Agent Memory",Evan Chen; Shiqiang Wang; Christopher G. Brinton,http://arxiv.org/abs/2609.03340v1,,,2026-09-03T03:56:15Z,http://arxiv.org/abs/2609.03340v1,arXiv
FlowBalance: Verifier-Grounded Self-Improvement from On-Policy Reasoning Experience,Zixun Huang; Kishan Panaganti; Haitao Mi; Leowei Liang,http://arxiv.org/abs/2609.03241v1,,,2026-09-03T00:47:11Z,http://arxiv.org/abs/2609.03241v1,arXiv
Speculative Macro Commit for Faster Tool-Using Agents,Zeyu Liu; Souvik Kundu; Peter A. Beerel,http://arxiv.org/abs/2609.03236v1,,,2026-09-03T00:31:43Z,http://arxiv.org/abs/2609.03236v1,arXiv
MasterControl Seventeen Every Time,MasterControl AI Lab,http://arxiv.org/abs/2609.03209v1,,,2026-09-02T22:49:35Z,http://arxiv.org/abs/2609.03209v1,arXiv
Reducing Catastrophic Risk from AI with Systematic Monitoring and Evaluation of Rogue AI Progression,T. Bauer; W. P. Kegelmeyer; E. Begoli; A. Sadovnik; T. Emerson; C. Corley; N. Generous; J. Moore; B. Bartoldson; R. Goldhan; M. Goldman; M. Greaves; M. J. D. Vermeer; B. MacLennan; D. Schulker; N. VanHoudnos; J. Bansemer; Y. Bengio,http://arxiv.org/abs/2609.03189v1,,,2026-09-02T22:13:24Z,http://arxiv.org/abs/2609.03189v1,arXiv
SHELF: A Synthetic Harness for Multi-Task Bibliographic Benchmarking,Michael J. Bommarito,http://arxiv.org/abs/2609.03047v1,,,2026-09-02T18:17:41Z,http://arxiv.org/abs/2609.03047v1,arXiv
ObserverBench: Testing Mechanistic Estimates for Intervention and Control,Vijay Erramilli,http://arxiv.org/abs/2609.03026v1,,,2026-09-02T18:01:17Z,http://arxiv.org/abs/2609.03026v1,arXiv
Discriminative World Models for Web Agents,Kelvin Li; Dhruv Pendharkar; Anish Pahilajani; Chuyi Shang; Leon Oks; Leonid Karlinsky; Rogerio Feris; Trevor Darrell; Roei Herzig,http://arxiv.org/abs/2609.02885v1,,,2026-09-02T17:59:40Z,http://arxiv.org/abs/2609.02885v1,arXiv
Verify Before You Distill: Prompt-Level Teacher Gating for On-Policy Distillation,Zhiwei Zhang; Zechen Sun; Fei Zhao; Kang Peng; Bin Liang; Huayu Deng; Yao Hu; Kam-Fai Wong; Mu Chuan,http://arxiv.org/abs/2609.02998v1,,,2026-09-02T17:54:09Z,http://arxiv.org/abs/2609.02998v1,arXiv
Towards Trustworthy Autonomous Robots: An Explainable AI-Based Decision Framework,Cagri Temel,http://arxiv.org/abs/2609.02861v1,,,2026-09-02T17:44:25Z,http://arxiv.org/abs/2609.02861v1,arXiv
Post-Training Language Models for Gold-Medal Performance in Coding Competitions,Aleksander Ficek; Sean Narenthiran; Mehrzad Samadi; Somshubra Majumdar; Boris Ginsburg,http://arxiv.org/abs/2609.02849v1,,,2026-09-02T17:33:37Z,http://arxiv.org/abs/2609.02849v1,arXiv
Evaluating Graph Neural Networks for Change-Criticality Classification in Maritime Navigation Charts,Abhishek Potnis; Jacob Arndt,http://arxiv.org/abs/2609.02996v1,,,2026-09-02T17:11:08Z,http://arxiv.org/abs/2609.02996v1,arXiv
AI Contextual Measurement for Recovering Individual and Group-Level Effects: Validation Against Survey Measures and an Occupational Application,Wenxin Jiang; Xuyang Wang; Yuxiao Wu,http://arxiv.org/abs/2609.02821v1,,,2026-09-02T17:09:30Z,http://arxiv.org/abs/2609.02821v1,arXiv
Large Language Models (LLMs) for Telecom Root Cause Analysis (RCA): A Structured Reasoning Framework for Evidence-Grounded Diagnosis,Hao Zhou; Mandar Kulkarni; Hao Chen; Yan Xin; Charlie; Zhang,http://arxiv.org/abs/2609.02805v1,,,2026-09-02T16:43:22Z,http://arxiv.org/abs/2609.02805v1,arXiv
frb100-40 After Two Decades: An Optimality Certificate and a Preregistered Search Study,Onur Uğurlu,http://arxiv.org/abs/2609.02804v1,,,2026-09-02T16:40:46Z,http://arxiv.org/abs/2609.02804v1,arXiv
Dutch Books for Language Models,Isaiah Andrews; Suproteem Sarkar,http://arxiv.org/abs/2609.02797v1,,,2026-09-02T16:31:47Z,http://arxiv.org/abs/2609.02797v1,arXiv
SafeEvolve: Harness-Policy Co-Evolution from Agent Experience for Safety Alignment,Qinghua Mao; Wanying Qu; Dadi Guo; Leitao Yuan; Qingyu Liu; Yu Li; Guanxu Chen; Yanwei Fu; Xi Lin; Xia Hu; Dongrui Liu,http://arxiv.org/abs/2609.02786v1,,,2026-09-02T16:19:54Z,http://arxiv.org/abs/2609.02786v1,arXiv
From Reweighting to Rewriting: Unlocking the Intervention Effects of Influential Samples in Training Data Attribution,Yuzhang Luo; Chenpeng Wang; Jianhui Chen; Liangming Pan,http://arxiv.org/abs/2609.02771v1,,,2026-09-02T16:07:21Z,http://arxiv.org/abs/2609.02771v1,arXiv
Measurement-Driven Sub-Network Selection for On-Premise Retrieval-Augmented Factory Agents,Vasileios Rizeakos; Georgios Paisios; Alexandros Machairas; Michael Birbas; Athanasios Bachoumis,http://arxiv.org/abs/2609.02760v1,,,2026-09-02T16:00:05Z,http://arxiv.org/abs/2609.02760v1,arXiv
Untangling the Mechanisms of Misleading Context in Medical Question Answering,Robin Linzmayer; Noémie Elhadad,http://arxiv.org/abs/2609.02754v1,,,2026-09-02T15:55:56Z,http://arxiv.org/abs/2609.02754v1,arXiv
Bilevel Coordinated Reflection: A Game-Theoretic Approach to Multi-Agent LLM Systems,Yihang Chen; Yuxiang Chen; Yuxuan Huang; Meng Fang; Weilin Luo; Jun Wang,http://arxiv.org/abs/2609.02750v1,,,2026-09-02T15:50:10Z,http://arxiv.org/abs/2609.02750v1,arXiv
Repo-To-Skill: Distilling GitHub Repositories Into AI4AI Skills,Jianlyu Chen; Yuyang Hu; Hongjin Qian; Jiawei Liu; Wenqing Wei; Xiaolong Chen; Defu Lian; Zhicheng Dou; Chaozhuo Li; Qiwei Ye; Zheng Liu,http://arxiv.org/abs/2609.02749v1,,,2026-09-02T15:49:41Z,http://arxiv.org/abs/2609.02749v1,arXiv
HiPoly: a hierarchical polymer-native AI framework for property prediction and generative design,Ge Sun; Gervasio Zaldivar; Yuan Tian; Gustavo Perez Lemus; Juhae Park; Dasha Safarian; Ming Han; Juan J. de Pablo,http://arxiv.org/abs/2609.02746v1,,,2026-09-02T15:48:11Z,http://arxiv.org/abs/2609.02746v1,arXiv
Language Models Can Control Their Own Attention,Namgyu Ho; Huzama Ahmad; Woosung Koh; Se-Young Yun; Tal Schuster; Cicero Nogueira dos Santos,http://arxiv.org/abs/2609.02737v1,,,2026-09-02T15:43:38Z,http://arxiv.org/abs/2609.02737v1,arXiv
RVSD: Retrieval Vision Sparse Decoding for Mitigating Visual Hallucinations in Large Vision-Language Models,Canjie Liu; Jiawen Kang; Jinbo Wen; Zishao Zhong,http://arxiv.org/abs/2609.02731v1,,,2026-09-02T15:40:40Z,http://arxiv.org/abs/2609.02731v1,arXiv
Toward Collective-Centric Evaluation of Preference Inference for Participatory Democracy,Pierre-Antoine Lequeu; Salim Hafid; Paul Lerner; Nazanin Shafiabadi; Laurène Cave; David Mas; Jean-Philippe Cointet; Benjamin Piwowarski; François Yvon,http://arxiv.org/abs/2609.02990v1,,,2026-09-02T15:23:00Z,http://arxiv.org/abs/2609.02990v1,arXiv
Door-in-the-Face Requests and Refusal Behaviour in Large Language Models,Til Jordan,http://arxiv.org/abs/2609.02707v1,,,2026-09-02T15:08:51Z,http://arxiv.org/abs/2609.02707v1,arXiv
DKL: Decoupled Knowledge Learning for Instruction-Tuned Language Models,Kushagra Bhushan; Meghanadh Pulivarthi; Sai Krishna Reddy Sathi; Gaurav Pandey; Sonam Gupta; Vineet Kumar; Jaydeep Sen; Yatin Nandwani; Sachindra Joshi; Dinesh Raghu,http://arxiv.org/abs/2609.02685v1,,,2026-09-02T14:53:50Z,http://arxiv.org/abs/2609.02685v1,arXiv
From Tokens to Semantics: Leveraging Complementary Signals for Hallucination Detection in Black-Box LLMs,Urja Pawar; Rajitha Ramanayake; Owen O'Neill; Nabeel Kemal; Abhishek Mandal; Houssem Chatbri; Christopher Martin,http://arxiv.org/abs/2609.02679v1,,,2026-09-02T14:50:24Z,http://arxiv.org/abs/2609.02679v1,arXiv
Loom: Weaving Diagnostic Strands into Free-Text Consensus via Embedding-Space Reweighting,Ron Begleiter; Katya Egert Berg; Gilad Saban; Gil Shabat,http://arxiv.org/abs/2609.02649v1,,,2026-09-02T14:24:32Z,http://arxiv.org/abs/2609.02649v1,arXiv
TaRA: Training-Aware Low-Rank Adaptation Initialization,Taehyeon Kim; Eunhyeok Park,http://arxiv.org/abs/2609.02639v1,,,2026-09-02T14:15:22Z,http://arxiv.org/abs/2609.02639v1,arXiv
Automated Vulnerability Injection in Smart Contracts Using Large Language Models,Luca Migliaccio; Roberto Natella; Naghmeh Ivaki; Nuno Laranjeiro; Marco Vieira,http://arxiv.org/abs/2609.02624v1,,,2026-09-02T14:03:09Z,http://arxiv.org/abs/2609.02624v1,arXiv
Collective creativity in hybrid societies,Mason Youngblood; Katie Mudd; Manuel Anglada-Tort; Cameron Jones; Elena Miu; Diana Omigie; Margaret Schedel,http://arxiv.org/abs/2609.02620v1,,,2026-09-02T13:59:08Z,http://arxiv.org/abs/2609.02620v1,arXiv
